exp_id	timestamp	specialist	parent_exp	baseline_exp	domain	hypothesis	expected_delta	status	core_metric	val_bpb	delta_vs_best	train_s	total_s	job_name	snapshot_path	notes
185	2026-05-02T02:45:34Z	opt	156	156	opt	Raise value_embeds AdamW LR from 0.5×→1.0× embedding_lr (0.15→0.30) on clean exp_156 base: value_embeds are ResFormer residuals of shape (vocab_size, kv_dim) — structurally identical to wte yet trained at half the embedding LR with no clear justification. At ratio=130 (~27K steps) this conservative haircut may leave value_embeds systematically under-adapted vs wte. Matching their LRs allows them to converge on equal footing. exp_084 tested the same change on exp_025 base (−0.0037, within noise floor ~0.005); on exp_156 base the dynamics with logit_bias may shift the outcome.	-0.002	discard	0.203200	0.785487	-0.021200	4997.781862	4997.781862	nc-opt-0181		Rebased cleanly to exp_156. Single change: gpt.py setup_optimizer, value_embeds_params lr=embedding_lr * dmodel_lr_scale * 0.5 → embedding_lr * dmodel_lr_scale. All other groups unchanged. On exp_025 base exp_084 gave 0.2204 (−0.0037 vs 0.2241 best). Testing whether the exp_156 logit_bias base changes the outcome.
186	2026-05-02T03:17:17Z	arch	156	156	arch	Add post-norm (sandwich norm) to Block.forward: wrap each sub-layer output with norm() before residual add — norm(attn(norm(x))) and norm(mlp(norm(x))). Follows Gemma-2 / OLMo-2 design validated at scale. Zero-init c_proj means norm(0)=0 so init is unchanged. No new parameters (F.rms_norm is parameter-free). Stabilizes per-block gradient magnitude through residuals.	+0.003	discard	0.200800	0.784888	-0.023600	5006.792512	5006.792512	nc-arch-0182		Peri-LN / sandwich norm: apply RMSNorm on both input and output of each sub-layer (pre+post norm). Reference: arXiv:2502.02732 (Peri-LN paper), Gemma-2 tech report (arXiv:2408.00118), OLMo-2. Both Gemma 2 and OLMo employ this normalization. Our current nanochat only uses pre-norm. Change: Block.forward line 148-149, 2-line edit. No param change. Rebased cleanly to exp_156 (logit_bias, 0.2244) — reverts discarded exp_181 all-VE change.
187	2026-05-02T03:44:32Z	sys	156	156	sys	Enable FP8 tensorwise training (--fp8) on exp_156 base, excluding lm_head from FP8 conversion to protect vocab gradient quality. exp_004 (ratio=12) hurt by -0.017, but ratio=130 is well-converged: gradients are stable and quantization noise is smaller relative to signal. relu^2 activation (vs SwiGLU) generates fewer outliers, reducing FP8 error. lm_head (768→32768) kept BF16 since its backward GEMM accumulates gradients over 32K vocab — most quality-critical matmul. All 72 attention/MLP linears use FP8 for ~30% step speedup.	-0.005	discard	0.211400	0.784841	-0.013000	4938.766059	4938.766059	nc-sys-0184		Rebased cleanly to exp_156 snapshot (94 files). Two changes: (1) experiment.py --fp8=True; (2) base_train.py fp8_module_filter adds `if 'lm_head' in fqn: return False`. relu^2 vs SwiGLU is lower-outlier; well-trained at ratio=130. Recent literature (ICLR 2025 'Scaling FP8 Training to Trillion-Token LLMs') confirms FP8 can match BF16 at scale. Even if neutral, opens door to ratio increase experiments.
188	2026-05-02T03:45:25Z	data	156	156	data	Add document tail recycling: when a document is cropped to fill the remaining row space, prepend BOS to the tail (≥64 tokens) and add it back to the buffer as a BOS-aligned pseudo-document. Recovers ~35% of tokens discarded by crop events — these tail tokens were valid text but were thrown away. BOS prefix preserves the packing invariant (every placed segment starts with BOS). Recycled tails displace fresh parquet reads only marginally (~1 tail per row), preserving near-100% fresh-data diversity while boosting per-document completeness.	+0.001	discard	0.203800	0.788691	-0.020600	4853.596509	4853.596509	nc-data-0184		Clean exp_156 base. Only change: 7-line addition in dataloader.py after the crop branch. `tail = doc[remaining:]` (Python list slice, no copy overhead); `[bos_token] + tail` reuses the existing tail list. Min tail length 64 tokens filters out sub-sentence fragments. Buffer dynamics: each crop-with-recycle replaces the consumed doc slot with the tail — net buffer size unchanged (refill threshold still 1000). The recycled pseudo-doc starts with BOS (token 0 of doc was originally BOS from `tokenizer.encode(prepend=bos_token)`; the tail starts at token `remaining`, which is mid-document content, but following BOS is consistent with how the model sees all packed documents). Risk: BOS semantics slightly diluted (~35% of BOS occurrences now prefix mid-doc fragments vs pure doc-starts). Upside: model sees complete document content instead of only the first `remaining` tokens of cropped docs.
189	2026-05-02T04:02:05Z	sched	156	156	sched	Switch Muon weight-decay schedule from cosine-decay-to-zero to constant (weight_decay_scaled) on clean exp_156 base: the current schedule drops WD to 0 exactly at the final training step, leaving the model unregularized during late warmdown convergence; constant WD maintains L2 regularization throughout and may improve CORE-metric generalization.	+0.003	discard	0.181600	0.808290	-0.042800	4945.183768	4945.183768	nc-sche-0185		Single change: get_weight_decay() in base_train.py returns weight_decay_scaled (constant 0.28 for d12 at ratio=130) instead of weight_decay_scaled * 0.5 * (1 + cos(pi * it / num_iterations)). Current cosine schedule: WD starts at 0.28, decays to ~0.204 at warmdown start (step ~9546), reaches 0 at final step. New constant: WD = 0.28 throughout all ~27274 steps. All other args identical to exp_156 (ratio=130, warmdown=0.65, final-lr-frac=0.05, warmup-steps=40).
190	2026-05-02T04:12:34Z	opt	156	156	opt	Raise Muon NorMuon variance-reduction beta2 from 0.9→0.95 on clean exp_156 base: the NorMuon paper (arXiv 2510.05491, cited in optim.py) recommends β2=0.95 for the factored second-moment EMA; the current 0.9 adapts too fast, producing a noisy per-neuron scale. Smoother variance estimate should stabilise the adaptive LR, especially during warmdown where gradients are already decaying.	+0.002	discard	0.210600	0.783622	-0.013800	4836.350587	4836.350587	nc-opt-0186		Single change vs exp_156: gpt.py setup_optimizer, Muon group beta2=0.9 → beta2=0.95. NorMuon paper (2510.05491) recommends β1=0.95, β2=0.95 as default configuration. Current code already uses momentum(β1)=0.95 for Muon but has β2=0.9 for the variance EMA. No other changes.
191	2026-05-02T05:05:08Z	arch	156	156	arch	Differential Attention (arXiv:2410.05258, ICLR 2025): split Q,K,V along head_dim into halves (64-dim each), compute 4 SDPA calls with matching dims (flash backend), combine as y=(attn1-λ*attn2) where λ=sigmoid(diff_lambdas[i]) per layer. Paper shows ~35% token-efficiency gain. Depth-dependent init λ: 0.20→0.79 (matching paper's λ_init schedule). +12 scalar params. 4×attention kernel calls keeps flash backend; ~15% wall-time overhead estimated.	+0.010	train_budget_overrun						nc-arch-0187		Rebased cleanly to exp_156. Only changes: gpt.py Block.forward+CausalSelfAttention.forward implement diff attention (4 flash_attn calls with E=Ev=head_dim//2=64). GPT-level diff_lambdas parameter (12 scalars) routed to AdamW scalar group at scalar_lr*0.1. kv_cache inference path falls back to standard attention (not used for CORE metric eval which uses forward passes only). V split along head_dim so all SDPA calls have matching E=Ev=64 — avoids math-backend fallback that would occur with E=64,Ev=128.
192	2026-05-04T02:20:18Z	sched	156	156	sched	Reduce warmdown-ratio 0.65→0.50 and change LR warmdown from linear to sqrt shape on exp_156 base: sqrt decay (LR = final_lr_frac + (1-final_lr_frac)*sqrt(progress)) stays near peak LR longer during warmdown then drops sharply at the end, giving more effective stable-phase equivalent training; shorter warmdown-ratio also increases time at full LR. WSD dynamics research finds power-law decay shapes competitive; both changes push toward less aggressive early annealing.	+0.003	preflight_crash								"infrastructure sync failure "
193	2026-05-04T02:20:28Z	sched	156	156	sched	Reduce warmdown-ratio 0.65→0.50 and change LR warmdown from linear to sqrt shape on exp_156 base: sqrt decay (LR = final_lr_frac + (1-final_lr_frac)*sqrt(progress)) stays near peak LR longer during warmdown then drops sharply at the end, giving more effective stable-phase equivalent training; shorter warmdown-ratio also increases time at full LR. WSD dynamics research finds power-law decay shapes competitive; both changes push toward less aggressive early annealing.	+0.003	preflight_crash								"infrastructure sync failure "
194	2026-05-04T02:22:22Z	arch	156	156	arch	Add per-head attention output gate (12×n_head Linear, AdamW) on clean exp_156 base: sigmoid gate conditioned on first 12 dims of pre-norm residual stream scales each head's output independently. Directly from modded-nanogpt PR #117 (−55 steps WR). Gate suppresses BOS attention-sink and learns head importance per token. 864 extra params, AdamW not Muon (asymmetric matrix).	+0.003	preflight_crash						nc-arch-0194		Gate applied in Block.forward: gate = sigmoid(attn_gate(x[..., :12])); attn_out reshaped to (B,T,n_head,head_dim), multiplied by gate, reshaped back. Init uniform(0, 0.02) → sigmoid≈0.5 at start, optimizer drives useful heads to 1.0. dim=12 empirically best in modded-nanogpt (beats dim=96, dim=768). See arXiv:2505.06708.
195	2026-05-04T02:23:41Z	sched	156	156	sched	Replace linear LR warmdown with cosine warmdown (half-cosine from 1.0→final_lr_frac over warmdown_ratio=0.65 of training) on clean exp_156 base: cosine maintains ~15-20% higher effective LR through first 60% of the warmdown phase vs linear, then decays more steeply in the final 40%, giving the model more learning time at high LR before convergence. All other args unchanged (ratio=130, warmup=40, final-lr-frac=0.05).	+0.003	preflight_crash								"infrastructure sync failure "
196	2026-05-04T02:25:16Z	sys	156	156	sys	Reduce --eval-tokens 10× (80→8 ×524288) to reclaim ~6-10 min of val-bpb eval overhead, redirecting budget to ratio 130→155 (+19% training tokens) on clean exp_156 base. Eval reduction has no training-quality effect; 4M tokens gives SE<0.0001 on val_bpb. Log-linear scaling law (calibrated on ratio 100→130, +0.021) predicts +0.014 at 130→155.	+0.014	preflight_crash								"infrastructure sync failure "
197	2026-05-04T02:26:59Z	sched	156	156	sched	Replace linear LR warmdown with cosine warmdown (half-cosine from 1.0→final_lr_frac over warmdown_ratio=0.65) on exp_156 base: cosine maintains ~15% higher effective LR through first 60% of warmdown then decays more steeply at end, giving more training time near peak LR before convergence. Formula: final_lr_frac + (1-final_lr_frac)*0.5*(1+cos(π*(1-progress))). All other args unchanged (ratio=130, warmup=40, final-lr-frac=0.05). Retry of exp_195 which crashed due to internal sync infra failure, not code.	+0.002	preflight_crash								"infrastructure sync failure "
198	2026-05-04T02:27:40Z	sys	156	156	sys	Reduce --eval-tokens 10× (80→8×524288, saves ~6-10 min) and redirect budget to ratio 130→155 (+19% tokens, ~32K steps): exp_196 had identical changes but crashed on infrastructure failure. Resubmit clean config.	+0.008	preflight_crash								"infrastructure sync failure "
199	2026-05-04T02:27:59Z	opt	156	156	opt	Add stateless MuonEq-R/C pre-orthogonalization equilibration to muon_step_fused: for tall matrices normalize columns (polar express uses column Gram X^TX), for wide/square normalize rows (X X^T), before the Frobenius normalization + polar express. This makes the Gram matrix fed into the 5-iteration polynomial closer to identity, yielding a more accurate quasi-unitary output. Keeps post-polar-express NorMuon intact. arXiv:2603.28254 (MuonEq) shows pre-equilibration outperforms post-rescaling (NorMuon) on 130M/350M LLM pretraining; this adds it as a complementary step on top of NorMuon.	+0.003	preflight_crash								"infrastructure sync failure "
200	2026-05-04T02:28:07Z	opt	156	156	opt	Add stateless MuonEq-R/C pre-orthogonalization equilibration to muon_step_fused: for tall matrices normalize columns (polar express uses column Gram X^TX), for wide/square normalize rows (X X^T), before the Frobenius normalization + polar express. This makes the Gram matrix fed into the 5-iteration polynomial closer to identity, yielding a more accurate quasi-unitary output. Keeps post-polar-express NorMuon intact. arXiv:2603.28254 (MuonEq) shows pre-equilibration outperforms post-rescaling (NorMuon) on 130M/350M LLM pretraining; this adds it as a complementary step on top of NorMuon.	+0.003	preflight_crash								"infrastructure sync failure "
